item_id,L1,en_target_word,en_target_pos,en_target_clue,L1_source_word,L1_context,GLMM_score
107,cn,doubt,noun,d____,怀疑，疑虑，迟疑,我的心中对上帝的存在仍有怀疑。,0.994929365
108,cn,vivid,adjective,v____,生动的，逼真的,1)他对那天的场景作了生动的描述。2)我对那天的记忆仍很清晰。,0.512061581
109,cn,spectacular,adjective,s__________,壮观的，奇观的,在海岬上看日出真是壮观！,-1.553715843
110,cn,overlook,verb,o_______,忽视，漏看,1)他们忽视了可能存在的风险。2)请检查你是否漏掉了重要信息。,-0.599289542
111,cn,graduate,verb,g_______,毕业,她2015年从大学毕业。,1.691376128
112,cn,strain,verb,s_____,用力（做某事），劳损，绷紧,1)在黑夜里看书容易劳损眼睛。2)我必须努力才能跟上他的步子。,-2.041409997
113,cn,associated,adjective,a_________,和…相关联的，有联系的,被认为和毒品相关联的疾病数不胜数。,-1.189213281
114,cn,weave,verb,w____,织，编织,她夜以继日地织布，等待丈夫回来。,-0.863283055
115,cn,collection,noun,c_________,收藏，藏品，（作品）集,1)大英博物馆的古埃及藏品数量庞大。2)我买了一本雷蒙德·卡佛的短篇小说作品集。,0.79551417
116,cn,shotgun,noun,s______,霰弹枪，猎枪,他带着霰弹枪去打猎。,-1.931396111
117,cn,assess,verb,a_____,评定，评估，考核,我们正在评估这处房产的价值。,-0.476717451
118,cn,subjectively,adverb,s___________,主观地,他们让受试者主观地选出心目中最好的五座大学。,-0.251714004
119,cn,necessity,noun,n________,必需品,她把日常的必需品装进背包。,-1.117289857
120,cn,consist,verb,c______,组成，构成（接of或in）,组委会由六位专家组成。,-0.483874322
121,cn,return,noun,r_____,返回,他的母亲正在焦急等待他的返回。,1.687627352
122,cn,store,verb,s____,储藏，存放，收存,她把剩下的草莓存放在保鲜盒里。,0.209864653
123,cn,cowboy,noun,c_____,（美国西部）牛仔，牧牛工,他喜欢看西部牛仔片。,0.934588276
124,cn,stock,noun,s____,存货，库存,超市有大量的食品库存。,-1.237751467
125,cn,hate,noun,h___,恨，仇恨，憎恶,她的爱现在变成了恨。,2.296203018
126,cn,boil,verb,b___,煮沸，沸腾,水煮沸后，放入适量面条。,1.602229855
127,cn,chill,noun,c____,寒冷，凉意,他一出门就感到一阵寒冷。,-0.907579465
128,cn,inactivity,noun,i_________,不活跃，不活动,这个账户突然的不活跃引起了警方注意。,-1.630406925
129,cn,converted,adjective,c________,（信仰、看法等方面）经过转变的,婚姻把她变成一个皈依的基督徒。,-1.881729226
130,cn,materialize,verb,m__________,成为物质现实，实现,校长许诺的新学生公寓迟迟没有成为现实。,-2.029921673
131,cn,youngster,noun,y________,孩子，年轻人,这次音乐夏令营是为10-16岁的年轻人开办的。,-1.098448624
132,cn,submit,verb,s_____,提交，交上,我提前交上了项目报告。,0.087666165
133,cn,crying,noun,c_____,哭泣（的动作或状态）,哭泣对身体有害吗？,1.300822531
134,cn,warmly,adverb,w_____,温暖地，暖和地,天气冷，但她穿得很暖和。,0.01321969
135,cn,per,preposition,p__,每（人、小时等）,收费标准是10元每人。,2.255975014
136,cn,quantum,noun,q______,量子,他学习量子物理学。,-1.722885697
137,cn,stack,noun,s____,（一）摞，（一）叠,首相忙着批复桌上的一叠文件。,-1.617669598
138,cn,archive,noun,a______,档案，档案馆,这些报告保存在官方的档案里。,-1.030021981
139,cn,irritate,verb,i_______,惹恼，使恼怒，使烦躁,她尖锐的嗓音让我烦躁。,-1.366340237
140,cn,catastrophe,noun,c__________,大灾难，大祸,汶川地震是一场空前的灾难。,-2.133093049
141,cn,click,verb,c____,（通过按动或者点击的动作）使发咔嚓声,"1)若需要翻页，请点击""下一页""。2)我咔嗒一声给他拷上了手铐。",0.144762083
142,cn,not,not-no,n__,不，不是,1)“这是你的丈夫吗？”“不，他不是。”2)这不是一柄烟斗。,1.173487704
143,cn,probably,adverb,p_______,可能地，很可能地（不是possibly）,她明天很可能会来。,-0.676431729
144,cn,judge,verb,j____,判断，评判,1)不要随意评判别人。2)这家机构将评判这些餐馆的质量。,1.861683471
145,cn,chronologically,adverb,c______________,按年代顺序地，按时间顺序地,老师将这些历史事件按年代顺序排列。,-2.347532415
146,cn,static,adjective,s_____,静止的，停滞的,出生率在五年的停滞后终于有了微弱增长。,-2.78463012
147,cn,contract,noun,c_______,合同,她违背了和公司的保密合同，需要支付违约金。,0.765176775
148,cn,feminism,noun,f_______,女性主义，女权主义,女性主义的出发点是两性平等。,-1.697284124
149,cn,webpage,noun,w______,网页,1)他打开了新网页。2)他学习使用网页设计软件。,-2.661787829
150,cn,receive,verb,r______,收到,我收到了一封信。,0.683270816
151,cn,tiny,adjective,t___,微小的，极小的,她的怀里抱着一个小极了的婴儿。,1.452639246
152,cn,policy,noun,p_____,政策,国家改变了环境政策。,1.371411013
153,cn,secondly,adverb,s_______,其次，第二,首先，我要求依法减少工人的工作时间，其次，我要求为工人提高时薪。,1.151303599
154,cn,mystic,noun,m_____,神秘主义者,布拉瓦茨基夫人是一位著名的神秘主义者。,-2.116117843
155,cn,promise,noun,p______,承诺，许诺,他没能实现对妻子的承诺。,1.477838907
156,cn,mortality,noun,m________,（人的）必死性，生命的有限,1)年轻人很少严肃考虑人必死的事实。2)基督教认为人的必死性是对原罪的惩罚。,-1.374986075
157,cn,nylon,noun,n____,尼龙,这顶帽子是尼龙制的。,-1.164272086
158,cn,substantial,adjective,s__________,数量可观的，大量的，显著的（不以ant结尾）,1)失业水平有了显著的下降。2)城市的规模有了可观的增长。,-2.712549712
159,cn,rigid,adjective,r____,死板的，不通融的,公司有个死板的请假制度。,-1.063079204
160,cn,deed,noun,d___,事情，作为，事迹,你做了一件好事。,-0.368660296
161,cn,developer,noun,d________,开发商,居民正在与开发商谈判。,-0.445067258
162,cn,receptive,adjective,r________,乐于接受的，接受力强的，从善如流的,我的父亲对新观念和新想法都很乐于接受。,-1.954768689
163,cn,strongly,adverb,s_______,强烈地，坚决地,我强烈相信他是被冤枉的，只是苦于找不到证据。,0.412971514
164,cn,relatively,adverb,r_________,相对地,相对少的女性选择做机械工程师。,-0.094327967
165,cn,occupy,verb,o_____,占用，占据,她占据了这张办公桌。,0.876540094
166,cn,nightmare,noun,n________,噩梦，梦魇,那场车祸成了她的噩梦。,0.719763858
167,cn,mobilization,noun,m___________,动员，号召，鼓动,政府发起了对救灾志愿者的动员。,-2.747466393
168,cn,mine,misc,m___,我的,那本书是我的，请不要拿走。,2.577562428
169,cn,phoenix,noun,p______,凤凰,龙和凤都是中国传统的吉祥动物。,-2.197822854
170,cn,maybe,adverb,m____,可能，也许，或许,也许她病了。,0.936153046
171,cn,vocally,adverb,v______,发声地，大声地，发声表态地,艺人们纷纷发声表态反对吸毒。,-3.085965808
172,cn,dreamer,noun,d______,做梦的人，梦想家,她是个满脑子怪想法的梦想家。,2.728354064
173,cn,experimental,adjective,e___________,实验性的，试验性的,这只是一个小规模的、实验性的项目。,0.131988337
174,cn,pure,adjective,p___,纯的，纯净的,这件上衣是由纯羊毛制成的。,2.283099147
175,cn,electric,adjective,e_______,电的，电力的,我们用上了电热水壶。,1.540908485
176,cn,fellow,noun,f_____,（旧式用法）人，伙计,他是个不错的小伙子。,-0.222019899
177,cn,encouraging,adjective,e__________,令人鼓舞的，使人充满信心的,治疗的进展很令人鼓舞。,-0.360662597
178,cn,tilt,verb,t___,（使）倾斜,1)她倾斜杯子倒出水来。2)船忽然开始倾斜。,-1.575141606
179,cn,furiously,adverb,f________,狂怒地，暴怒地,他狂怒地冲出了办公室。,-1.332758063
180,cn,effective,adjective,e________,有效的，起作用的,这种教育方法对孩子很有效。,0.311821906
181,cn,explicitly,adverb,e_________,明确地，直白地，明说地,我明确对他表示我不喜欢他。,-1.830054112
182,cn,merger,noun,m_____,（公司、企业的）合并,这两家科技公司的合并成为本年度最大的科技事件。,-2.203353409
183,cn,soon,misc,s___,（as ~ as）一…就…,我一接到消息就告诉你。,1.270725938
184,cn,regenerate,verb,r_________,使焕发新生，使复兴，使再生（不是rejuvenate）,政府希望复兴东北老工业基地。,-3.672515217
185,cn,mind,noun,m___,头脑，思想，心智,1）我渴望内心的宁静。2）他的脑子里全是昨天她说的话。,1.906393031
186,cn,train,noun,t____,火车,我想坐火车去俄罗斯。,2.866663278
187,cn,brutality,noun,b________,残暴，暴行,警方的暴行激起了民众的反抗。,-2.553517408
188,cn,niche,noun,n____,恰巧适合自己的职位,她终于在设计界找到了恰巧适合自己的位置。,-3.027355208
189,cn,implement,verb,i________,实施，执行，贯彻,政府将实施这项新的环保政策。,-0.681793552
190,cn,mozzarella,noun,m_________,莫泽雷勒干酪（一种意大利淡奶酪）,把莫泽雷勒干酪和番茄放在匹萨饼坯上，烤十五分钟，即成玛格丽塔匹萨。,-3.248792567
191,cn,pledge,verb,p_____,保证，发誓,英国与法国发誓打击恐怖主义。,-1.698210992
192,cn,presence,noun,p_______,在场,老师的在场让学生都不敢玩手机。,-0.83425834
193,cn,thing,noun,t____,事物，东西,她喜欢各种漂亮的东西。,2.135440477
194,cn,irregular,adjective,i________,不规则的，无规律的,1)他的心率不齐。2)2)空气中分子的运动是不规则的。,-0.362407854
195,cn,shocked,adjective,s______,震惊的,听到她生病的消息我们都很震惊。,0.60635074
196,cn,less,adverb,l___,更少地,1)你应该更少喝酒。2)她吃得少了，懂得多了。,2.522202272
197,cn,unhealthy,adjective,u________,不健康的,吃太多糖是很不健康的。,2.377260192
198,cn,compliance,noun,c_________,顺从，服从，遵从,对方公司的要求之一就是对规章制度的完全遵从。,-2.042463647
199,cn,clinic,noun,c_____,诊所,他从医院退休后开了家诊所。,0.84146444
200,cn,rental,noun,r_____,租赁，租金,他开一家汽车租赁公司。,-0.268686931
201,cn,quarter,noun,q______,四分之一,他拥有全部股权的四分之一。,0.837233602
202,cn,pregnancy,noun,p________,怀孕，孕期,她正处在孕期的第32周。,-1.556689988
203,cn,underscore,verb,u_________,强调，表明…的重要性,他强调了校车安全的重要性。,-4.297180272
204,cn,testing,noun,t______,检测,他们开展对河水重金属含量的检测。,-1.51474543
205,cn,society,noun,s______,社会,我怕孩子在社会上遭遇危险。,1.124377846
206,cn,capitalist,adjective,c_________,资本家,资本家和工人发生了冲突。,-0.441648973
207,cn,suspicious,adjective,s_________,猜疑的，怀疑的,1)我对甜言蜜语的人都心存怀疑。2)他态度的突然转变让我怀疑起来。,-1.445934093
208,cn,crack,noun,c____,裂缝，裂口,木桌上有个裂缝。,-0.657752453
209,cn,popular,adjective,p______,流行的，大众喜爱的,在中国最流行的运动是什么？,1.864396703
210,cn,rat,noun,r__,大老鼠，家鼠,我在厨房里发现了一只大老鼠。,1.242345022
211,cn,head,noun,h___,头，头部,他被流弹击中头部。,2.997155692
212,cn,confirmation,noun,c___________,证实，确认,请邮件回复确认，否则我们将视为您放弃资格。,-0.386076433
213,cn,reasonably,adverb,r_________,还算,1)运算的结果还算准确——除了少数一些偏差之外。2)文章写得还算不错。,-4.401609508
214,cn,migrant,noun,m______,移居者，移民,城市中出现了越来越多来自农村的外来务工人员。,-0.68929488
215,cn,female,noun,f_____,女性，雌性,男性和女性应受到平等对待。,1.744705243
216,cn,reinforce,verb,r________,强化，加固，巩固,这些笑话巩固了我们已有的性别刻板印象。,-1.004252697
217,cn,leather,noun,l______,皮革，皮,我买了一件皮夹克。,1.087325747
218,cn,relieve,verb,r______,减轻、减缓（痛苦等）,这种药物可以减轻疼痛。,-1.674916632
219,cn,shelf,noun,s____,架，货架，书架,那本书在最上面一层架子上。,0.37608095
220,cn,tactic,noun,t_____,策略，战术,我们的战术是寻找对方候选人的丑闻并伺机公布。,-1.204897956
221,cn,ironic,adjective,i_____,讽刺的，反语的,讽刺的事情是，他倾家荡产买下的这幅画，其实是一份赝品。,-0.204493827
222,cn,accelerator,noun,a__________,油门，加速器,他松开油门，车随之滑行了一段路程。,-1.673038252
223,cn,preservative,noun,p___________,防腐剂,这种食品不含防腐剂。,-2.411894583
224,cn,press,verb,p____,按，压,如需要帮助请按按钮。,1.872891171
225,cn,awful,adjective,a____,糟透了的，极坏的,今天的天气很糟糕，下了一整天雨。,0.305030051
226,cn,fire,verb,f___,放（枪、炮），（打）枪，（射出）子弹,长官下令开火。,3.073961141
227,cn,digitally,adverb,d________,数字地，数码地,这些信息都会以数码形式存储在硬盘上。,-0.045190557
228,cn,methodology,noun,m__________,方法论,专家们询问了这套研究的方法论。,-0.604936198
229,cn,overcharge,verb,o_________,对…要价过高,这些工艺品小贩向她多要价了。,-1.456877527
230,cn,path,noun,p___,小路，小径,沿着这条小路就能到达山顶。,1.141363325
231,cn,use,noun,u__,使用,电脑的使用已经十分普及。,3.376388063
232,cn,base,verb,b___,以…作为主要（工作，学习或生活的）地点；以…作为大本营,他们决定把新公司设在纽约。,0.748449173
233,cn,commit,verb,c_____,犯 (罪，错误),犯 嫉妒使他犯罪。,-1.050832373
234,cn,exchange,verb,e_______,交换，互换，交流,我们互换了电话号码。,2.535411596
235,cn,helper,noun,h_____,帮手，助手,我忙不过来，需要一位助手。,0.628526696
236,cn,dress,noun,d____,连衣裙，套裙,我为面试买了一条连衣裙。,2.104156162
237,cn,accidental,adjective,a_________,意外的，偶然的,证据表明这场大火并非偶然。,-0.758956944
238,cn,hover,verb,h____,（鸟或昆虫、飞机）盘旋、悬停,有只苍蝇在菜肴上方盘旋。,-0.996943195
239,cn,grill,noun,g____,烤架，烤肉,他把肉放在烤架上。,-0.575111464
240,cn,senate,noun,s_____,参议院,参议院通过了这项法案。,-0.758319032
241,cn,pick,noun,p___,挑中的东西，挑选,在那群漂亮的女孩子里，我才是他挑中的人。,1.710821209
242,cn,distribution,noun,d___________,分配，分发,我们要保证资源的平均分配。,-0.073752368
243,cn,request,verb,r______,要求，请求,客户请求我们恢复这条生产线。,-0.137804193
244,cn,hatred,noun,h_____,仇恨，敌意,他毫不掩饰对我的恨意。,-1.695647621
245,cn,designer,noun,d_______,设计师,她是这条裙子的设计师。,1.427440863
246,cn,underweight,adjective,u__________,体重不足的，不足重的,这个早产的孩子严重不足重。,-1.300391336
247,cn,spill,verb,s____,（不小心）洒，泼，溢,我把咖啡洒到电脑键盘上了。,-1.514292729
248,cn,famous,adjective,f_____,著名的，有名的,他是一位著名演员。,2.715555465
249,cn,story,noun,s____,故事,这是一个动人的故事。,4.305230418
250,cn,want,verb,w___,想要，想做,1)我想去意大利。2)我圣诞节想要一本书。,1.856645639
251,cn,stereo,noun,s_____,立体声,她用立体声播放了这张唱片。,-1.504217408
252,cn,easy,adverb,e___,容易地、轻松地,改变并不会轻易到来。,1.877709417
253,cn,rapid,adjective,r____,迅速的，快速的,经济实现了快速的增长。,0.536193395
254,cn,ecological,adjective,e_________,生态的，生态学的,经济发展的生态影响不容忽视。,-0.497055893
255,cn,validity,noun,v_______,有效性,我们需测试这种实验方法的的有效性。,-0.955679828
256,cn,convenient,adjective,c_________,方便的，便利的,出了家门就是超市，十分方便。,-0.107674869
257,cn,curve,noun,c____,曲线，弧线,他喜欢她唇部优美的弧线。,-0.075134081
258,cn,acute,adjective,a____,剧烈的，严重的，（病）急性的,1)腹部的剧痛使他无法工作。2)她患了急性肺炎。,-0.826274782
259,cn,credit,verb,c_____,（把一定数额的款项）计入贷方,他退回电脑后，店员在他账户的贷方记入400美元。,-1.218906268
260,cn,left,noun,l___,左边，左面,银行就在你的左边。,2.698597397
261,cn,fan,verb,f__,用扇子扇,他用扇子扇电脑主机，试图使其降温。,1.569521792
262,cn,doctrine,noun,d_______,教条，信条，学说,为人正直是我父亲的信条。,-2.104978122
263,cn,betray,verb,b_____,背叛,她为了丈夫背叛了最好的朋友。,0.867913633
264,cn,intent,noun,i_____,（正式）意图，意向,他们宣布了收购麦当劳公司的意图。,-1.443546821
265,cn,consumption,noun,c__________,（金钱、能源等的）消费，耗费,我国酒精的消费量居高不下。,0.148232273
266,cn,motorcyclist,noun,m___________,摩托车手,她的丈夫是一位职业摩托车手。,-1.279245858
267,cn,uncertain,adjective,u________,不确定的，不能确知的,夏朝的开始时间还不能确知。,-0.103179872
268,cn,golden,adjective,g_____,金的，金色的,她买了一对金耳环。,1.667752861
269,cn,rage,noun,r___,狂怒，暴怒,在一阵暴怒中他掀翻了桌子。,-0.51103104
270,cn,unite,verb,u____,使联合,他们希望联合全世界的女性为女权斗争。,-0.650074741
271,cn,thriller,noun,t_______,惊悚小说，惊悚电影,她靠读惊悚小说打发地铁上的时间。,-1.731694256
272,cn,provided,misc,p_______,（常后接从句）只要,你可以使用实验室所有的仪器，只要你能证明这个实验没有危险。,-1.520925764
273,cn,disrupt,verb,d______,扰乱，使中断,战争扰乱了经济发展。,-2.496462061
274,cn,compulsive,adjective,c_________,（动作、行为等）强迫症式、难以自控的，病态习惯性的,压力之下，她发现自己开始强迫性暴食。,-3.120278208
275,cn,establish,verb,e________,建立，建造，设立,1)这家公司是1990年成立的。2)两国在十年前建立了友好关系。,0.501190963
276,cn,stuff,noun,s____,东西,1)别动我桌上的东西！2)孩子在学校学到很多东西。,-0.307284674
277,cn,mean,verb,m___,意思是，表示…的意思，意指,“Good”意思是好。,2.574467665
278,cn,draw,verb,d___,（用铅笔或钢笔等）画，描绘,孩子在纸上画了个太阳。,2.894918177
279,cn,mechanical,adjective,m_________,机械方面的,汽车因机械故障已经送修。,-0.941581809
280,cn,blackout,noun,b_______,停电,战争期间，停电是常有的事。,-1.865340674
